Year,Round,Paper,Score,Rank,Category,Offers
2022,Round 1,CS,784,213,EWS,"IISc CSA , IIT Madras TA, IIT Guwahati TA"
2022,Round 1,CS,784,213,EWS,"IIT MADRAS TA, IIT GUWAHATI TA, IIT kharagpur INNOVATION TECHNOLOGY AND ENTREPRENEURSHIP"
2022,Round 1,CS,780,227,GEN,IIT HYDERABAD NIS
2022,Round 1,CS,780,227,GEN,IIT H NIS
2022,Round 1,CS,780,227,GEN,IIT BHU CSE-AI
2022,Round 1,CS,776,242,EWS,"IIT Madras TA, IIT Delhi Ctech"
2022,Round 1,CS,771,258,GEN,"IIT MADRAS - CLINICAL ENGINEERING, IIT KGP - QUALITY AND RELIABILITY ENGINEERING"
2022,Round 1,CS,767,275,GEN,IIT Bombay MS CS TA
2022,Round 1,CS,762,289,GEN,"IIT BHU AI, IIT ISM DHANBAD CSE, Nil"
2022,Round 1,CS,754,325,GEN,"ISM dhanbad (cse), ISM dhanbad (da), ISM dhanbad (im), iit bhu(ai), iit ropar(cse), iit jodhpur(cse), iisc (smart manufacturing), iit goa(cse)"
2022,Round 1,CS,754,325,EWS,IIT KGP medical Imaging and Innormatics
2022,Round 1,CS,749,343,GEN,"IIT BHU IOT, IITH smart mobility"
2022,Round 1,CS,749,343,GEN,IIT BHU CSE ( Specialization : IOT )
2022,Round 1,CS,745,369,EWS,IISc Bangalore CSA TA
2022,Round 1,CS,745,369,OBC,"IIT MADRAS TA, IIT guwahati CSE TA"
2022,Round 1,EE,760,393,OBC,"IIT Roorkee, IIT Kharagpur, No, No, No, No, No, No, No, No"
2022,Round 1,CS,736,405,GEN,IIT bombay(ms ta) intelligent system.
2022,Round 1,CS,736,405,GEN,"IIT Bhubaneshwar CSE, IIT Jodhpur AI, IIT Ropar CSE, IIT Ropar AI"
2022,Round 1,CS,732,424,OBC,IIT Madras CSE TA
2022,Round 1,CS,727,444,GEN,IIT Kanpur Cyber Security
2022,Round 1,CS,723,459,OBC,"IISC m tech CSA, IIT Madras CSE (TA)"
2022,Round 1,CS,723,459,OBC,IIT Madras CSE TA
2022,Round 1,CS,719,477,GEN,"IIT Tirupati CSE TA, IIT Jammu Computer Technology TA, IIT Ropar AI TA, IIT Bombay MS(R) CS TA"
2022,Round 1,CS,719,477,OBC,"iit b ms(ta) cs, iit delhi computer technology, iit Hyderabad smart mobility"
2022,Round 1,CS,738,477,EWS,"IIT ISM DHANBAD MTECH CSE , IIT ISM DHANBAD MTECH DATA ANALYTICS, IIT BHU MTECH CSE(IOT), IIT ROPAR MTECH CSE, IIT PATNA MTECH CSE"
2022,Round 1,CS,705,546,EWS,IIT Ropar CSE
2022,Round 1,CS,705,546,EWS,"IIT Ropar, IIT Patna, IIT Bhubaneshwar"
2022,Round 1,CS,697,605,GEN,IIT Patna Maths and computing
2022,Round 1,CS,700,625,OBC,IIT Bombay MS CSE RAP
2022,Round 1,CS,CS,632,OBC,"IISc CSA, IIT Bombay CSE MS Research TA , IIT Ropar CSE, IIT Ropar AI"
2022,Round 1,CS,688,660,EWS,"IIT Ropar CS, IIT Jammu Computere Technology, IIT Jammu DS, IIT Tirupati CSE"
2022,Round 1,CS,688,660,OBC,"IIT Patna, IIT Bhubaneswar , IIT Jodhpur"
2022,Round 1,CS,683,689,OBC,"IIT ROPAR MTECH CSE, IIT ROPAR MTECH AI"
2022,Round 1,CS,679,720,OBC,"IIT Ropar , IIT Patna , IIT bhubaneswar , IIT goa, IIT tirupati"
2022,Round 1,CS,675,746,GEN,IIT Palakkad Computing and Mathematics
2022,Round 1,CS,675,746,GEN,IIT Palakkad MTech in Computing and Mathematics
2022,Round 1,CS,673,750,GEN,IITP M&C
2022,Round 1,CS,666,809,OBC,"IIT ROPAR CSE, Iit Ropar AI"
2022,Round 1,CS,662,841,OBC,"IIT BHU IOT TA, IIT Ropar CSE TA"
2022,Round 1,CS,662,841,OBC,IIT Bombay MS(R) CS RAP
2022,Round 1,CS,682,884,SC,"IITBombay CSE TA,IITMadras CSE TA,IITKanpur CSE TA"
2022,Round 1,CS,653,905,OBC,"IIT TRIUPATI CSE, IIT PALAKAD DS"
2022,Round 1,CS,648,934,EWS,"IIT Jammu Data science, IIT Patna mathematics and computing"
2022,Round 1,CS,648,934,OBC,IIT Bombay ms in CS (TA)
2022,Round 1,CS,640,1012,EWS,"IISC Smart manufacturing , IIT tirupati cse"
2022,Round 1,CS,640,1012,OBC,"IIT tirupati cse, IIT ropar AI"
2022,Round 1,CS,622,1183,OBC,IIT Ropar Mtech AI
2022,Round 1,CS,613,1278,OBC,"IIT TIRUPATI CSE, IIT JAMMU Information Security, IIT PATNA MATHEMATICS AND COMPUTING, IIT PALAKKAD MATHEMATICS AND COMPUTING"
2022,Round 1,CS,609,1321,OBC,IIT JAMMU
2022,Round 1,CS,583,1642,SC,IISC CSA
2022,Round 1,CS,574,1766,SC,IIT Dhanbad CSE TA
2022,Round 1,CS,525,2538,SC,"IISc CSA, IIT Ropar AI"
2022,Round 1,CS,504,3004,ST,"IITM CSE, IIT ROORKEE (AI)"
2022,Round 1,CS,490,3343,SC,IIT JAMMU IS
2022,Round 1,CS,512,4144,SC,IIT Ropar CSE
2022,Round 1,CS,425,5555,ST,"Iisc csa, IIT Hyderabad NIS"
2022,Round 1,CS,375,12104,PWD,"IIT Bombay GNF TA, IIT Kharagpur CSE, IIT Ropar CSE"
2022,Round 1,CS,802,CS,EWS,"IIT MADRAS, KANPUR, GUWAHATI"
2022,Round 2,CS,855,68,GEN,"IIT Madras, IIT Delhi (SCAI)"
2022,Round 2,CS,820,128,GEN,"IIT Madras TA CSE, IIT Kanpur TA CSE, IIT Kgp TA CSE, IIT Guwahati TA CSE"
2022,Round 2,CS,815,141,GEN,"IISC CSA, IIT Delhi CSE, IIT Kharagpur CSE"
2022,Round 2,CS,802,167,GEN,"Iit guwahati cse ta, Iit kanpur cse ta"
2022,Round 2,CS,789,199,GEN,IIT Guwahati
2022,Round 2,CS,789,199,GEN,IIT Guwahati CSE TA
2022,Round 2,CS,784,213,GEN,IIT KGP Medical imaging and Informatics
2022,Round 2,CS,780,227,GEN,IIT HYDERABAD NIS
2022,Round 2,CS,780,227,GEN,IIT Hyderabad NIS (Retained from round 1)
2022,Round 2,CS,776,242,EWS,"IIT Madras CSE, IIT Kanpur CSE"
2022,Round 2,CS,767,275,GEN,MS CS TA IITB
2022,Round 2,CS,762,289,OBC,"IIT Madras, IIT Kanpur"
2022,Round 2,CS,762,289,GEN,"IIT BHU AI, IITD cybersecurity"
2022,Round 2,CS,749,343,GEN,1.Clinical Engineering from iit madras 2.Quality and reliability engineering from iit kharagpur
2022,Round 2,CS,749,343,GEN,IIT Kgp Quality and Reliability Engineering
2022,Round 2,CS,749,343,GEN,IIT BHU - CSE TA ( IOT)
2022,Round 2,CS,749,343,GEN,"IIT Bombay CS MS, IIT BOMBAY CMINDS MS"
2022,Round 2,CS,749,343,GEN,IITD cyber security
2022,Round 2,CS,749,343,GEN,IIT BHU AI
2022,Round 2,CS,741,386,GEN,IIT ISM Dhanbad - MTech CSE
2022,Round 2,CS,736,405,GEN,"IIT ISM Dhanbad CSE, IIT Patna CSE, IIT Ropar AI, IIT Jodhpur CSE, IIT BHU IoT"
2022,Round 2,CS,736,405,GEN,Iit bombay ms ta intelligent system.
2022,Round 2,CS,736,405,OBC,"IIT Madras, IIT Kanpur"
2022,Round 2,CS,736,405,GEN,"Iit bombay ms ta intelligent system., Iit bhu mtech iot"
2022,Round 2,CS,736,405,GEN,IIT BHU (IOT)
2022,Round 2,CS,732,424,GEN,"IIT Ropar CSE, IIT Patna CSE, IIT Dhanbad Data Analytics"
2022,Round 2,CS,727,444,GEN,"IIT Kanpur Cybersecurity, IIT Patna"
2022,Round 2,CS,714,494,OBC,IIT Guwahati CSE
2022,Round 2,CS,705,546,EWS,"IIT ISM Dhanbad, IIT Ropar, IIT Delhi (cyber security)"
2022,Round 2,CS,688,660,OBC,IIT Patna Cse
2022,Round 2,CS,688,660,EWS,IIT Ropar CS
2022,Round 2,CS,683,689,GEN,"Iit Jammu ( Computer Technology ), Iit jammu ( Data Science )"
2022,Round 2,CS,675,746,GEN,"IIT Tirupathi cse, IIT Palakkad Computing and Mathematics"
2022,Round 2,CS,675,746,GEN,"M.Tech in Mathematics and Computing, IIT Palakkad, M.Tech in Computer Science, IIT Tirupati"
2022,Round 2,CS,675,746,OBC,"IIT delhi cybersecurity, IIT tirupati cse"
2022,Round 2,CS,666,809,OBC,"ISM CSE, ISM industrial engineering"
2022,Round 2,CS,666,809,OBC,"IIT DELHI Cybersecurity, ISM CSE, ISM industrial engineering and management"
2022,Round 2,CS,666,809,OBC,"IIT Patna AI, IIT Patna CSE, IIT Bhubaneshwar CSE, IIITH (from PGEEE)"
2022,Round 1,CS,666,809,GEN,IISC Robotics and Autonomous Systems
2022,Round 2,CS,666,809,GEN,"IISC Robotics and Autonomous Systems, IIT PATNA mathematical computing"
2022,Round 2,CS,662,841,OBC,"IIT BHU CSE - IOT TA, IIT Dhanbad CSE TA"
2022,Round 2,CS,662,841,OBC,"IIT BHU -IOT, IIT bhubaneswar"
2022,Round 2,CS,657,883,GEN,IIT INDORE MS CSE
2022,Round 2,CS,657,883,GEN,IIT INDORE CSE MS
2022,Round 2,CS,648,934,EWS,"IIT Patna mathematics and computing, IIT palakkad Data science"
2022,Round 2,CS,640,1012,OBC,IIT Ropar AI(retained from round 1)
2022,Round 2,CS,635,1048,GEN,IIT Bhilai
2022,Round 2,CS,626,1133,GEN,IIT Bhilai
2022,Round 2,CS,618,1230,EWS,IIT tirupati
2022,Round 2,CS,618,1230,EWS,IIT Tirupati
2022,Round 2,CS,613,1278,OBC,"Iit goa cse, Iitp mnc, Iit jammu ds, Iit palakkad ds"
2022,Round 2,CS,609,1321,OBC,IIT PATNA MNC
2022,Round 2,CS,604,1375,OBC,IIT tirupati cse TA
2022,Round 2,CS,596,1466,OBC,IIT Palakkad MnC
2022,Round 2,CS,587,1579,EWS,IIT Tirupati Mtech CSE
2022,Round 2,CS,578,1694,SC,"IIT G, IIT KGP IIT Kanpur"
2022,Round 2,CS,574,1766,SC,"IIT Kharagpur Mtech Cse, IIT Kanpur Mtech Cse, ISM Dhanbad Mtech Cse"
2022,Round 2,CS,601,1854,SC,"IIT Madras, IIT Kanpur, IIT gawhati, IIT Kharaghpur, IIT Patna"
2022,Round 2,ME,622,2204,OBC,IIT dhanbad. Mechanical Engineering
2022,Round 2,ME,684,2901,OBC,"IIT dhanbad industrial management, IIT patna artificial intelligence"
2022,Round 2,CS,504,3004,ST,"IIT MADRAS CSE, IIT KGP CSE, IITG CSE, IIT KANPUR CSE/CYBERSECURITY"
2022,Round 2,CS,490,3343,SC,"IIT JAMMU (Data Science), IIT JAMMU (Information Security)"
2022,Round 2,CS,CS,4696,SC,Nik
2022,Round 2,CS,375,12104,PWD,"IIT Kharagpur CSE, IIT Bombay Control and Computing TA, IIT ISM Dhanbad CSE, IIT ISM Dhanbad Data Analytics"
2022,Round 2,CS,664,1089(2021),EWS,"IIT ISM Dhanbad Data Analytics, IIT ISM Dhanbad Data Analytics, IIT ISM Dhanbad Data Analytics"
2022,Round 2,CS,798,206 ( 2021 ),GEN,Iit guwahati mtech cse
2022,Round 2,CS,783,294(2020),GEN,"IIT Delhi CT, IIT Delhi CyberSecurity"
2022,Round 3,CS,846,82,GEN,IIT Delhi CSE (from round 1)
2022,Round 3,CS,820,128,GEN,"IIT Madras CSE(Retained from Round 2), IITH CSE, IITR CSE"
2022,Round 1,CS,815,164,OBC,"IIT Bombay CSE TA, IIT Madras CSE TA, IIT Kanpur CSE TA, IIT Kharagpur CSE TA, IIT Roorkee CSE TA"
2022,Round 3,CS,802,167,GEN,"Iit kgp cse ta, Iit kanpur cse ta"
2022,Round 3,CS,802,167,EWS,"Madras, Kanpur, guwahati, Madras, Kharagpur, Madras"
2022,Round 3,CS,793,185,GEN,"IITK, IITKGP"
2022,Round 2,CS,793,185,EWS,"IIT Kgp, IIT Kanpur, IIT Madras"
2022,Round 3,CS,789,199,GEN,IIT Guwahati CSE TA
2022,Round 3,CS,789,199,GEN,"iit G, iit K, iit KGP"
2022,Round 3,CS,784,213,GEN,IIT G CSE
2022,Round 3,CS,780,227,GEN,IITD Computer Technology
2022,Round 3,CS,780,227,GEN,"IIT Guwahati MTech CSE, IIT Delhi MTech Computer Technology, IIT Hyderabad MTech NIS (retained from round 2)"
2022,Round 3,CS,776,242,EWS,"IIT Madras CSE TA, IIT Kgp CSE TA"
2022,Round 3,CS,767,275,GEN,MS CS IIT Bombay (from round 1)
2022,Round 3,CS,758,306,GEN,IIT kgp Medical imaging and informatics
2022,Round 3,CS,754,325,EWS,"Iit guwahati, Iit kanpur"
2022,Round 3,CS,754,325,EWS,"IITG CSE, IITK CSE, IIT KGP, INDUSTRIAL TECH & MANAGEMENT"
2022,Round 3,CS,754,325,GEN,"Bhu -ai, Iit kgp(innovation technology and e enterpreneurship )"
2022,Round 3,CS,749,343,GEN,IIT Kgp Quality and Reliability Engineering(retained round 2)
2022,Round 3,CS,749,343,EWS,"IIT Kanpur CSE, IIT Guwahati CSE"
2022,Round 3,CS,749,343,EWS,"IIT KANPUR, IIT GUWAHATI"
2022,Round 3,CS,749,343,GEN,"IITD cyber security, IIT BHU AI"
2022,Round 3,CS,749,343,GEN,"IIT BHU IOT, IIT BHU AI"
2022,Round 3,CS,749,343,GEN,"IIT B MS, IIT D Cybersecurity"
2022,Round 3,CS,736,405,GEN,"IIT Ropar AI (retained from round 1), IIT BHU AI"
2022,Round 3,CS,736,405,OBC,IIT MADRAS
2022,Round 3,CS,736,405,GEN,"IIT BHU Computer Science & Engineering-IOT, IIT BHU Computer Science & Engineering-AI"
2022,Round 3,CS,732,424,GEN,"IIT BHU IOT, IIT ISM Dhanbad CSE, IIT Ropar"
2022,Round 3,CS,719,477,GEN,"IIT Madras Biomedical Engineering, IIT Ropar CSE, IIT Bombay MSR CSE (Accept & Freeze)"
2022,Round 3,CS,714,494,GEN,"No offer recieved, No offer recieved, IIT Bombay MS by research (TA)"
2022,Round 3,CS,714,494,OBC,"IIT GUWAHATI CSE, IIT Kanpur CSE, IIT Kharagpur CSE"
2022,Round 3,CS,714,494,OBC,"IITk, IITkgp, IITg"
2022,Round 3,CS,710,521,OBC,"IITG, IITKGP, IITKNP"
2022,Round 3,CS,710,521,GEN,"Iit Bombay ms by research, Iit patna cse, Iit dhanbad cse"
2022,Round 3,CS,705,545,OBC,"IIT GUWAHATI CSE TA, IIT KHARAGPUR CSE TA"
2022,Round 3,CS,701,578,OBC,IIT Kharagpur and IIT Guwahati
2022,Round 3,CS,701,578,OBC,"IITG CSE TA, IITKGP CSE TA"
2022,Round 3,CS,701,578,GEN,IIT ROPAR AI
2022,Round 3,CS,697,605,GEN,"iit patna mathematics and computing, IIT bhu systems engineering, iit ropar ai, iit mandi cs"
2022,Round 3,CS,692,632,OBC,"IISc CSA,, IITD Computer Technology"
2022,Round 3,CS,688,660,OBC,IIT Delhi Computer Technology
2022,Round 3,CS,688,660,EWS,"IIT Ropar CS (1st Round), IIT Jodhpur CS (Round 3), IIT Mandi (Round 3)"
2022,Round 3,CS,679,720,OBC,IIT kgp Medical Imaging
2022,Round 3,CS,675,746,GEN,"Iit Bhilai Data science and artificial intelligence, Iit palakkad Data science"
2022,Round 3,CS,675,746,OBC,IIT D cybersecurity
2022,Round 3,CS,675,746,GEN,"MTech in CS, IIT Tirupati"
2022,Round 3,EE,713,747,EWS,"IIT Delhi cyber security, IIT Dhanbad CSE, IIT Roorkee Electric vehicles Technology"
2022,Round 3,CS,662,841,OBC,"IIT Delhi Cybersecurity TA, IIT BHU CSE - IOT TA"
2022,Round 3,CS,662,841,OBC,IIT BHU IOT
2022,Round 3,EE,689,887,OBC,JTM IIT delhi
2022,Round 3,EE,676,1000,OBC,"Iit pallakad data science, Iit kanpur cybersecurity"
2022,Round 3,CS,640,1012,OBC,iit Ropar CSE
2022,Round 3,CS,640,1012,OBC,"IIT Patna AI, IIT ropar AI( retained from round 2)"
2022,Round 3,CS,635,1048,GEN,"Iit jammu Information security, Iit bhilai CSE"
2022,Round 3,CS,635,1048,GEN,IIT Jammu (Information Security)
2022,Round 3,CS,631,1092,GEN,IIT jammu (IS)
2022,Round 3,CS,622,1183,OBC,IIT Mandi CSE
2022,Round 3,CS,622,1183,OBC,IIT Ropar Mtech AI
2022,Round 3,CS,613,1278,OBC,"Patna mnc, Mandi cse"
2022,Round 3,EE,653,1292,GEN,"IIT Palakkad PE & PS, IIT Patna Power and Control, IIT Mandi PE, IIT Mandi Electric Transportation"
2022,Round 3,CS,609,1321,OBC,IIT PATNA MNC
2022,Round 3,CS,601,1422,SC,"IIT ROORKEE, IIT MADRAS, IIT KANPUR"
2022,Round 3,CS,596,1466,OBC,"IIT Palakkad, Data Science, IIT Palakkad, MnC, IIT Tirupati, CSE"
2022,Round 3,CS,591,1523,OBC,"IIT TIRUPATI CSE TA, IIT TIRUPATI CSE TA"
2022,Round 3,CS,587,1579,EWS,"IIT Tirupati CSE, IIT Jammu IS"
2022,Round 3,CS,578,1694,GEN,Noneee
2022,Round 3,CS,510,3106,SC,"Iit bombay, Iit madras"
2022,Round 3,CS,490,3343,SC,"IIT Jammu DS, IIT Goa CSE"
2022,Round 3,CS,375,12104,PWD,"IIT KGP CSE TA, IIT Roorke CSE TA"
2022,Round 3,CS,798,206 ( 2021 ),GEN,"IIT G, IIT K, IIT KGP"
2022,Round 3,CS,798,206(2021),GEN,"IIT Guwahati CSE TA, IIT Kharagpur CSE TA, IIT KANPUR CSE TA"
2022,Round 3,CS,783,294(2020),GEN,"IIT Delhi CT (Retained in 2nd Round), IIT G CSE"
2022,Round 4,CS,802,167,GEN,"Iit kanpur cybersecurity, Iit kanpur cse(retained from round 2)"
2022,Round 4,CS,789,199,GEN,"IIT Guwahati CSE TA, IIT Roorkee CSE TA"
2022,Round 4,CS,789,199,GEN,"IIT G, IIT K(retain), IIT KGP, IIT roorkee, IIT K(retain)"
2022,Round 4,CS,784,213,GEN,"IIT KGP CSE TA, IIT KNP CSE TA"
2022,Round 4,CS,784,213,GEN,"IIT K CSE, IIT KGP CSE, IIT G CSE"
2022,Round 4,CS,780,227,GEN,"IITD Computer technology, IIT Kharagpur CSE"
2022,Round 4,CS,780,227,GEN,"IIT KGP CSE, IIT G CSE, IIT Bombay MTech RA CSE"
2022,Round 4,CS,771,258,GEN,"IIT Ghuwati CSE Mtech TA, Embedded System IIT KGP Mtech Ta (round 3)"
2022,Round 4,CS,767,275,GEN,"IIT Guwahati CSE , IIT Delhi Cyber Security"
2022,Round 4,CS,758,306,GEN,"IITB Cminds RAP, IIT Kgp Entrepreneurship"
2022,Round 4,CS,754,325,EWS,"IITG CSE, IITK CYBERSECURITY, IITH CSE, IIT KGP CSE"
2022,Round 4,CS,754,325,EWS,"Iit kanpur , Iit kharagpur , Iit Hyderabad"
2022,Round 4,CS,749,343,GEN,IIT Kgp Quality and Reliability Engineering
2022,Round 4,CS,749,343,GEN,Iit bhu ai
2022,Round 4,CS,749,343,GEN,"Mtech in cyber security at iit delhi, Medical imaging and informatics at iit kgp"
2022,Round 4,CS,736,405,GEN,IIT BHU IOT
2022,Round 4,CS,736,405,EWS,"Iit kanpur , IIT Guwahati"
2022,Round 4,CS,732,424,GEN,IIT BHU IOT
2022,Round 4,CS,719,477,GEN,IIT-BHU IOT
2022,Round 4,CS,714,494,OBC,IITK
2022,Round 4,CS,714,494,OBC,"IIT Kanpur CSE , IIT Roorkee CSE"
2022,Round 4,CS,710,521,EWS,IIT Kgp (medical imaging)
2022,Round 4,CS,701,578,OBC,IIT Kharagpur
2022,Round 4,CS,697,605,GEN,"IIT Ropar AI, IIT Dhanbad Data Analytics"
2022,Round 4,CS,688,660,OBC,"IITD Computer Technology, IIT Guwahati CSE, IIT Kgp CSE"
2022,Round 4,CS,688,660,EWS,IIT Patna
2022,Round 4,CS,688,660,OBC,"IIT Guwahati cse, IIT Kharagpur cse"
2022,Round 4,CS,683,689,OBC,IIT GUWAHATI
2022,Round 4,CS,683,689,OBC,IIT Guwahati CSE
2022,Round 3,CS,679,720,EWS,"Better , Luck, Next, Time"
2022,Round 4,CS,679,720,OBC,IIT Kgp Medical Imaging and Informatics(Round 3)
2022,Round 4,CS,679,720,OBC,IIT Patna CSE (Round 3)
2022,Round 4,CS,675,746,GEN,IIT Tirupathi CSE
2022,Round 4,CS,675,746,GEN,Iit mandi cse
2022,Round 4,CS,644,974,OBC,ISM Dhanbad CSE
2022,Round 4,CS,640,1012,OBC,"Dhanbad cse , Dhanbad DA, Ropar cse , Bhubaneswar CSE"
2022,Round 4,CS,635,1048,OBC,"IIT DHANBAD CSE, IIT BUBNESHWAR CSE"
2022,Round 4,CS,631,1092,GEN,IIT J (IS)
2022,Round 4,CS,626,1133,GEN,"IIT Bhilai CSE, IIT Pallakad Computing and Mathematics"
2022,Round 4,CS,613,1278,OBC,"Mandi cse, Dhanbad DA"
2022,Round 4,EE,653,1292,EWS,Iit Bhuvneshwar
2022,Round 4,CS,609,1321,OBC,IIT PATNA MNC
2022,Round 4,ME,661,1500,OBC,"Iit bbs MD, Iit bbs MD, Iit bbs MD"
2022,Round 4,CS,587,1579,EWS,IIT Jammu IS
2022,Round 4,CS,578,1694,EWS,IIT TIRUPATI
2022,Round 4,CS,552,2075,OBC,"IIT Bhilai CSE., IIT Palakkad -Mathematics and computation."
2022,Round 4,CS,490,3343,SC,"IIT Patna AI, IIT Ropar AI, IIT JAMMU Data Science"
2022,Round 4,CS,460,4212,OBC,IIT Palakkad System On Chip Design
2022,Round 4,CS,460,4212,SC,Nhi mila
2022,Round 4,CS,495,4701,SC,Ism Dhanbad(cse)
2022,Round 4,ME,504,5101,EWS,IIT Tirupati design and manufacturing
2022,Round 4,CS,381,7770,ST,IIT PATNA CSE
2022,Round 4,CS,798,206 ( 2021 ),GEN,"IIT G, IIT K & KGP, IIT Hyd"
2022,Round 4,CS,783,294(2020),GEN,"IIT Delhi CT (Retained in 3rd Round), IIT Roorkee CSE, IIT KGP CSE"
2022,Round 5,CS,784,213,GEN,"IITK CSE, IIT ROORKIE CSE"
2022,Round 5,CS,784,213,GEN,"IIT K CSE, IIT K Cyber Security, IIT R CSE"
2022,Round 5,CS,780,227,GEN,"IIT K CSE, IIT K Cybersecurity, IIT R CSE, IIT B MTech RA"
2022,Round 5,CS,780,227,GEN,"IIT Kanpur Computer Science and Engineering, IIT Kanpur Computer Science and Engineering/Cybersecurity, IIT Delhi Machine Intelligence And Data Science, IIT Kharagpur Computer Science and Engg"
2022,Round 5,CS,771,258,GEN,IIT KGP M.Tech CSE TA
2022,Round 5,CS,767,275,GEN,"IIT Guwahati (CSE), IIT Delhi (Computer Technology), IIT Kharagpur (CSE)"
2022,Round 5,CS,767,275,GEN,"No, No, No, No, Iitd ct,IIT KHARAGPUR CSE"
2022,Round 5,CS,762,289,GEN,IIT Delhi Computer Technology
2022,Round 5,CS,758,306,GEN,"IITG CSE, IITB RAP"
2022,Round 5,CS,754,325,EWS,"Iit roorkee , Iit kanpur"
2022,Round 5,CS,754,325,GEN,IITG CSE
2022,Round 5,CS,749,343,GEN,"IIT Karanpur, Industrial engineering and Management"
2022,Round 5,CS,749,343,GEN,Ai iit bhu
2022,Round 5,CS,732,424,GEN,IIT BHU AI
2022,Round 5,CS,727,444,EWS,"Iitd computer technology, Iit Guwahati cse"
2022,Round 5,CS,719,477,GEN,IIT BHU - AI
2022,Round 5,CS,714,494,OBC,"IIT kgp (medical imaging), IIT Bombay (Geoinformatics), IIT Kharagpur CSE TA, IIT Kharagpur CSE TA, IIT Kharagpur CSE, IIT Hyderabad CSE"
2022,Round 5,CS,714,494,OBC,"IIT Kanpur Cse, IIT Hyderabad CSE"
2022,Round 5,CS,710,521,GEN,IIT BHU - IoT
2022,Round 5,CS,705,546,GEN,IIT DHANBAD CSE
2022,Round 5,CS,701,578,OBC,"IIT ROORKEE , IIT KANPUR , IIT KGP"
2022,Round 5,CS,697,605,GEN,"IIT Ropar AI, IIT Patna CS"
2022,Round 5,CS,697,605,GEN,"IIT Ropar CS, IIT Bhubaneshwar CS(round 4), IIT Patna CS, IIT jodhpur cyber physical systems"
2022,Round 5,CS,679,720,OBC,"IIT Kgp Medical Imaging(round 3), IIT Guwahati CSE"
2022,Round 5,CS,679,720,OBC,"IIT Guwahati CSE, IIT Patna"
2022,Round 5,CS,675,746,OBC,Iit guwahati cse
2022,Round 5,CS,670,778,OBC,IIT Guwahati
2022,Round 5,CS,662,841,GEN,"IIT jammu data science(3rd round), Iit jammu comp tech(5th round), Iit tirupathi cse(2nd round i guess, rejected)"
2022,Round 5,CS,640,1012,OBC,iit Jodhpur CSE
2022,Round 5,CS,640,1012,OBC,Ropar CSE ( from round 4)
2022,Round 5,CS,635,1048,GEN,"Iit jammu Information security , Iit palakkad data science"
2022,Round 5,CS,626,1133,GEN,IIT Pallakad Mtech in computing and Mathematics
2022,Round 5,CS,622,1183,OBC,IIT Ropar CSE
2022,Round 5,CS,622,1183,OBC,"IIT Bhuvaneswar CSE TA, IIT Ropar CSE TA"
2022,Round 5,CS,604,1375,OBC,IIT Mandi cse
2022,Round 5,CS,583,1642,OBC,"IIT Palakad, Data Science, TA"
2022,Round 5,CS,517,2717,SC,"IIT KGP CSE TA, IIT GUWAHATI CSE TA"
2022,Round 5,CS,550,3093,OBC,"Iit jammu, Iit jammu, Iit indore/ iit palakad"
2022,Round 5,CS,490,3343,SC,"IIT Bhubaneswar CSE, IIT Patna CSE, IIT Dhanbad CSE , IIT Ropar AI"
2022,Round 5,CS,460,4212,OBC,IIT Palakkad SoC Design ( Retained from Round 4)
2022,Round 5,CS,460,4212,SC,"IIT Patna CSE, IIT ropar AI"
2022,Round 5,CS,619,1717(2021),GEN,IIT Jammu (IS)
2022,Round 6,PI,Norm marks 71.32,121,GEN,IIT Roorkee Thermal
2022,Round 6,CS,754,325,GEN,"Iitg cs, Iitr cs, Iit kanpur cyber security , Iit Kharagpur cse"
2022,Round 6,CS,749,343,GEN,"IIT Guwahati CSE, IIT Kharagpur Embedded system and Control"
2022,Round 6,CS,744,439,GEN,"IIT Guwahati CSE TA, IIT Bombay ET TA"
2022,Round 6,CS,719,477,EWS,"IIT GUWAHATI , IIT ROORKEE"
2022,Round 6,CS,719,477,EWS,"Iit kgp, Iit Guwahati"
2022,Round 6,CS,710,521,EWS,Kgp cse
2022,Round 6,CS,705,546,GEN,IIT BOMBAY Communication
2022,Round 6,CS,697,605,GEN,"IIT Delhi Telecommunication Technology Management , IIT Dhanbad CSE"
2022,Round 6,CS,679,720,EWS,IIT ISM CSE
2022,Round 6,CS,662,841,OBC,iit Kanpur
2022,Round 6,CS,662,841,OBC,iit Kanpur Cyber security
2022,Round 6,CS,640,1012,OBC,Patna CSE
2022,Round 6,EC,579,1079,OBC,"Iit kanpur electrical / rf, Iit Kharagpur rf and microwave , Iit patna mathematics and computing"
2022,Round 6,CS,631,1092,GEN,iit jammu DS
2022,Round 6,CS,626,1133,GEN,"IIT Tirupati Computer Science and Engineering, IIT Palakkad M.Tech. in Data Science"
2022,Round 6,CS,622,1183,OBC,ISM Dhanbad CSE
2022,Round 6,CS,612,1290,OBC,"ISM DHANBAD DA, IIT BBS CSE"
2022,Round 6,CS,609,1321,OBC,IIT Dhanbad Data Analytics
2022,Round 5,CS,587,1579,OBC,IIT PATNA MnC
2022,Round 6,CS,578,1694,EWS,IIT JAMMU INFORMATION SECURITY
2022,Round 6,CS,495,4701,SC,Iit Hyderabad NIS
2022,Round 6,CE,378,10747,EWS,IIT TIRUPATI GEOTECH
